subject,block,trial,condition,stimulus_type,correct_key,key_pressed,rt,transition_step,coherence,frame_count,experiment_time,wall_time,response_type,correct
001,1,52,dom,city,j,j,0.6416487519995826,197,0.8755555555555555,52,66.61842469199973,2025-11-23 12:55:53.623,response,1
001,1,53,dom,city,j,j,0.5975035259998549,181,0.8044444444444444,53,67.31578671599982,2025-11-23 12:55:54.320,response,1
001,1,54,dom,city,j,j,0.6606543749999219,197,0.8755555555555555,54,68.12288538599978,2025-11-23 12:55:55.127,response,1
001,1,55,dom,city,j,j,0.4908743619998859,154,0.6844444444444444,55,68.7156524080001,2025-11-23 12:55:55.720,response,1
001,1,56,dom,city,j,j,0.5257170559998485,155,0.6888888888888889,56,69.460623683,2025-11-23 12:55:56.465,response,1
001,1,57,dom,city,j,j,0.5309763759996713,155,0.6888888888888889,57,70.22091589699994,2025-11-23 12:55:57.225,response,1
001,1,58,dom,city,j,j,0.47719856699995944,145,0.6444444444444445,58,70.9229246509999,2025-11-23 12:55:57.927,response,1
001,1,59,dom,city,j,j,0.4982049420000294,151,0.6711111111111111,59,71.66729128299994,2025-11-23 12:55:58.672,response,1
001,1,60,nondom,mountain,f,,0.0,225,1.0,60,72.67346153900007,2025-11-23 12:55:59.678,omission,1
001,1,61,dom,city,j,j,0.4657941700002084,142,0.6311111111111111,61,73.13971169899969,2025-11-23 12:56:00.144,response,1
001,1,62,dom,city,j,j,0.4592041010000685,137,0.6088888888888889,62,73.84300441899995,2025-11-23 12:56:00.847,response,1
001,1,63,dom,city,j,j,0.5093275049998738,153,0.68,63,74.6203686089998,2025-11-23 12:56:01.625,response,1
001,1,64,dom,city,j,j,0.575973557999987,174,0.7733333333333333,64,75.42692223599988,2025-11-23 12:56:02.431,response,1
001,1,65,dom,city,j,j,0.5833896730000561,170,0.7555555555555555,65,76.17549303399983,2025-11-23 12:56:03.180,response,1
001,1,66,dom,city,j,j,0.5927497909997328,173,0.7688888888888888,66,76.94839358699983,2025-11-23 12:56:03.953,response,1
001,1,67,dom,city,j,j,0.5769724729998416,172,0.7644444444444445,67,77.7002589069998,2025-11-23 12:56:04.705,response,1
001,1,68,dom,city,j,,0.0,225,1.0,68,78.65315171899965,2025-11-23 12:56:05.658,omission,0
001,1,69,dom,city,j,j,0.043362427999909414,1,0.0044444444444444444,69,78.69679611999982,2025-11-23 12:56:05.701,response,1
001,1,70,dom,city,j,j,0.6206919149999521,158,0.7022222222222222,70,80.05315701599966,2025-11-23 12:56:07.058,response,1
001,1,71,dom,city,j,j,0.513418424000065,162,0.72,71,80.7883281469999,2025-11-23 12:56:07.793,response,1
001,1,72,dom,city,j,j,0.5631897059997755,167,0.7422222222222222,72,81.54714461599997,2025-11-23 12:56:08.552,response,1
001,1,73,dom,city,j,j,0.539125858999796,161,0.7155555555555555,73,82.27644637100002,2025-11-23 12:56:09.281,response,1
001,1,74,dom,city,j,j,0.6043901020002522,183,0.8133333333333334,74,83.083143285,2025-11-23 12:56:10.088,response,1
001,1,75,dom,city,j,j,0.5452134140000453,169,0.7511111111111111,75,83.77147812799967,2025-11-23 12:56:10.776,response,1
001,1,76,dom,city,j,j,0.5196246350001275,158,0.7022222222222222,76,84.46912195899995,2025-11-23 12:56:11.473,response,1
001,1,77,dom,city,j,j,0.5472806440002387,161,0.7155555555555555,77,85.24316761299997,2025-11-23 12:56:12.248,response,1
001,1,78,dom,city,j,j,0.5151174299999184,151,0.6711111111111111,78,85.97114927799976,2025-11-23 12:56:12.976,response,1
001,1,79,dom,city,j,j,0.5493110200000046,162,0.72,79,86.7550843199997,2025-11-23 12:56:13.759,response,1
001,1,80,dom,city,j,j,0.5287840110004254,163,0.7244444444444444,80,87.49986291899995,2025-11-23 12:56:14.504,response,1
001,2,1,dom,city,j,j,0.4252483459999894,118,0.5244444444444445,81,98.68496146200005,2025-11-23 12:56:25.689,response,1
001,2,2,nondom,mountain,f,j,0.44199518100003843,127,0.5644444444444444,82,99.44454296899994,2025-11-23 12:56:26.449,response,0
001,2,3,dom,city,j,j,0.4140691379998316,121,0.5377777777777778,83,100.15686248599968,2025-11-23 12:56:27.161,response,1
001,2,4,dom,city,j,j,0.7550249830001121,215,0.9555555555555556,84,101.2360788269998,2025-11-23 12:56:28.240,response,1
001,2,5,dom,city,j,j,0.6104426030001378,178,0.7911111111111111,85,101.88372909300006,2025-11-23 12:56:28.888,response,1
001,2,6,dom,city,j,j,0.5260162079998736,151,0.6711111111111111,86,102.564418295,2025-11-23 12:56:29.569,response,1
001,2,7,dom,city,j,j,0.4899297840001964,144,0.64,87,103.28466656599994,2025-11-23 12:56:30.289,response,1
001,2,8,dom,city,j,j,0.5189081799999258,151,0.6711111111111111,88,104.06286187999967,2025-11-23 12:56:31.067,response,1
001,2,9,dom,city,j,j,0.5218559089998962,153,0.68,89,104.82112533200007,2025-11-23 12:56:31.826,response,1
001,2,10,dom,city,j,j,0.453833048999968,138,0.6133333333333333,90,105.50165269499985,2025-11-23 12:56:32.506,response,1
001,2,11,dom,city,j,j,0.4735066490002282,146,0.6488888888888888,91,106.26046576199997,2025-11-23 12:56:33.265,response,1
001,2,12,dom,city,j,j,0.45802652800011856,134,0.5955555555555555,92,106.9559846950001,2025-11-23 12:56:33.960,response,1
001,2,13,dom,city,j,j,0.44038462799971967,129,0.5733333333333334,93,107.68420706300003,2025-11-23 12:56:34.689,response,1
001,2,14,dom,city,j,j,0.48782373999983974,139,0.6177777777777778,94,108.4766941439998,2025-11-23 12:56:35.481,response,1
001,2,15,dom,city,j,j,0.5136377479998373,148,0.6577777777777778,95,109.26071888599972,2025-11-23 12:56:36.265,response,1
001,2,16,dom,city,j,j,0.544757699999991,159,0.7066666666666667,96,110.04710212400005,2025-11-23 12:56:37.051,response,1
001,2,17,dom,city,j,j,0.5912220459999844,176,0.7822222222222223,97,110.85208882000006,2025-11-23 12:56:37.856,response,1
001,2,18,dom,city,j,j,0.5525631489999796,164,0.7288888888888889,98,111.56655716599971,2025-11-23 12:56:38.571,response,1
001,2,19,dom,city,j,j,0.5281637069997487,156,0.6933333333333334,99,112.29494181399969,2025-11-23 12:56:39.299,response,1
001,2,20,dom,city,j,j,0.5534386369999993,165,0.7333333333333333,100,113.06207017099996,2025-11-23 12:56:40.066,response,1
001,2,21,dom,city,j,j,0.5204538590000993,164,0.7288888888888889,101,113.77323299099999,2025-11-23 12:56:40.778,response,1
001,2,22,dom,city,j,j,0.538995161999992,163,0.7244444444444444,102,114.50205974699975,2025-11-23 12:56:41.506,response,1
001,2,23,dom,city,j,j,0.6469603139998981,187,0.8311111111111111,103,115.34767365700009,2025-11-23 12:56:42.352,response,1
001,2,24,dom,city,j,j,0.5665189080000346,173,0.7688888888888888,104,116.04604104500004,2025-11-23 12:56:43.050,response,1
001,2,25,dom,city,j,j,0.592187370999909,173,0.7688888888888888,105,116.80655292899974,2025-11-23 12:56:43.811,response,1
001,2,26,dom,city,j,j,0.5959856469999067,151,0.6711111111111111,106,117.59783319300004,2025-11-23 12:56:44.602,response,1
001,2,27,dom,city,j,j,0.49664882500019303,142,0.6311111111111111,107,118.33465526700002,2025-11-23 12:56:45.339,response,1
001,2,28,dom,city,j,j,0.5236902809997446,149,0.6622222222222223,108,119.11659647499982,2025-11-23 12:56:46.121,response,1
001,2,29,dom,city,j,j,0.5216527279999355,149,0.6622222222222223,109,119.88395284199987,2025-11-23 12:56:46.888,response,1
001,2,30,dom,city,j,j,0.5501625110000532,159,0.7066666666666667,110,120.68456794199983,2025-11-23 12:56:47.689,response,1
001,2,31,dom,city,j,j,0.5540983880000567,169,0.7511111111111111,111,121.44788027699997,2025-11-23 12:56:48.452,response,1
001,2,32,dom,city,j,j,0.5255690640001376,149,0.6622222222222223,112,122.19792955499997,2025-11-23 12:56:49.202,response,1
001,2,33,dom,city,j,j,0.44363063199989483,130,0.5777777777777777,113,122.88571413699992,2025-11-23 12:56:49.890,response,1
001,2,34,dom,city,j,j,0.45204927699978725,131,0.5822222222222222,114,123.64488243599999,2025-11-23 12:56:50.649,response,1
001,2,35,dom,city,j,j,0.5309121010000126,155,0.6888888888888889,115,124.46778796499984,2025-11-23 12:56:51.472,response,1
001,2,36,dom,city,j,j,0.5654299330003596,168,0.7466666666666667,116,125.25228662599966,2025-11-23 12:56:52.257,response,1
001,2,37,dom,city,j,j,0.6169287689999692,182,0.8088888888888889,117,126.053657853,2025-11-23 12:56:53.058,response,1
001,2,38,dom,city,j,j,0.5722746030000962,170,0.7555555555555555,118,126.77455998000005,2025-11-23 12:56:53.779,response,1
001,2,39,dom,city,j,j,0.581770234999567,175,0.7777777777777778,119,127.54131340200001,2025-11-23 12:56:54.546,response,1
001,2,40,dom,city,j,j,0.6909209610003018,204,0.9066666666666666,120,128.40133607100006,2025-11-23 12:56:55.406,response,1
001,2,41,dom,city,j,j,0.6309157420000702,203,0.9022222222222223,121,129.10938039199982,2025-11-23 12:56:56.114,response,1
001,2,42,dom,city,j,j,0.5873883020003632,182,0.8088888888888889,122,129.77395552000007,2025-11-23 12:56:56.778,response,1
001,2,43,nondom,mountain,f,j,0.5347587460000796,167,0.7422222222222222,123,130.4476716969998,2025-11-23 12:56:57.452,response,0
001,2,44,dom,city,j,j,0.4602516260001721,141,0.6266666666666667,124,131.0930751679998,2025-11-23 12:56:58.097,response,1
001,2,45,dom,city,j,j,0.5597562580001068,165,0.7333333333333333,125,131.91928704799966,2025-11-23 12:56:58.924,response,1
001,2,46,dom,city,j,j,0.5582849099996565,167,0.7422222222222222,126,132.67079330199977,2025-11-23 12:56:59.675,response,1
001,2,47,dom,city,j,j,0.5613753719999295,164,0.7288888888888889,127,133.4214111739998,2025-11-23 12:57:00.426,response,1
001,2,48,nondom,mountain,f,j,0.6007530570000199,175,0.7777777777777778,128,134.2217029489998,2025-11-23 12:57:01.226,response,0
001,2,49,dom,city,j,j,0.5649667110001246,169,0.7511111111111111,129,134.956948517,2025-11-23 12:57:01.961,response,1
001,2,50,dom,city,j,j,0.6097369069998422,180,0.8,130,135.7516973429997,2025-11-23 12:57:02.756,response,1
001,2,51,dom,city,j,j,0.6070663909999894,189,0.84,131,136.5107713929997,2025-11-23 12:57:03.515,response,1
001,2,52,nondom,mountain,f,,0.0,225,1.0,132,137.40336652999986,2025-11-23 12:57:04.408,omission,1
001,2,53,dom,city,j,j,0.47264166100012517,145,0.6444444444444445,133,137.87634793899997,2025-11-23 12:57:04.881,response,1
001,2,54,nondom,mountain,f,j,0.5894758600002206,175,0.7777777777777778,134,138.70913441899984,2025-11-23 12:57:05.714,response,0
001,2,55,nondom,mountain,f,j,0.5951326660001541,176,0.7822222222222223,135,139.47788747699997,2025-11-23 12:57:06.482,response,0
001,2,56,dom,city,j,j,0.5736495900000591,173,0.7688888888888888,136,140.21570505299997,2025-11-23 12:57:07.220,response,1
001,2,57,dom,city,j,j,0.6339930839999397,186,0.8266666666666667,137,141.02201008799966,2025-11-23 12:57:08.026,response,1
001,2,58,dom,city,j,j,0.5859623090000241,176,0.7822222222222223,138,141.7409616189998,2025-11-23 12:57:08.745,response,1
001,2,59,dom,city,j,j,0.5915575840003839,173,0.7688888888888888,139,142.5035743379999,2025-11-23 12:57:09.508,response,1
001,2,60,nondom,mountain,f,,0.0,225,1.0,140,143.44245402599972,2025-11-23 12:57:10.447,omission,1
001,2,61,dom,city,j,j,0.6048489249997147,187,0.8311111111111111,141,144.0475283779997,2025-11-23 12:57:11.052,response,1
001,2,62,dom,city,j,j,0.6585670219997155,198,0.88,142,144.8326392109998,2025-11-23 12:57:11.837,response,1
001,2,63,dom,city,j,j,0.7216885719999482,215,0.9555555555555556,143,145.65504588799968,2025-11-23 12:57:12.659,response,1
001,2,64,dom,city,j,j,0.698634783000216,212,0.9422222222222222,144,146.38936843300007,2025-11-23 12:57:13.394,response,1
001,2,65,dom,city,j,,0.0,225,1.0,145,147.20033472999967,2025-11-23 12:57:14.205,omission,0
001,2,66,dom,city,j,j,0.04044400200018572,1,0.0044444444444444444,146,147.24105839000003,2025-11-23 12:57:14.245,response,1
001,2,67,nondom,mountain,f,j,0.54479936000007,138,0.6133333333333333,147,148.50383606700007,2025-11-23 12:57:15.508,response,0
001,2,68,dom,city,j,j,0.4231962570001997,125,0.5555555555555556,148,149.20591234699987,2025-11-23 12:57:16.210,response,1
001,2,69,dom,city,j,j,0.574779246000162,158,0.7022222222222222,149,150.09321361799994,2025-11-23 12:57:17.098,response,1
001,2,70,dom,city,j,j,0.6506650149999587,189,0.84,150,150.95915336000007,2025-11-23 12:57:17.964,response,1
001,2,71,dom,city,j,j,0.6380866640001841,200,0.8888888888888888,151,151.72663849599985,2025-11-23 12:57:18.731,response,1
001,2,72,dom,city,j,j,0.6276353780003774,184,0.8177777777777778,152,152.44998493799994,2025-11-23 12:57:19.454,response,1
001,2,73,dom,city,j,j,0.6202608089997739,177,0.7866666666666666,153,153.21520721299976,2025-11-23 12:57:20.220,response,1
001,2,74,dom,city,j,j,0.5931613140000991,177,0.7866666666666666,154,153.96572556399997,2025-11-23 12:57:20.970,response,1
001,2,75,dom,city,j,j,0.6578328840000722,196,0.8711111111111111,155,154.78366812199965,2025-11-23 12:57:21.788,response,1
001,2,76,dom,city,j,j,0.6345060759999797,189,0.84,156,155.526839355,2025-11-23 12:57:22.531,response,1
001,2,77,dom,city,j,j,0.5973116919999484,177,0.7866666666666666,157,156.2538226229999,2025-11-23 12:57:23.258,response,1
001,2,78,dom,city,j,j,0.6145655489999626,179,0.7955555555555556,158,157.03011887399998,2025-11-23 12:57:24.034,response,1
001,2,79,dom,city,j,j,0.63199393900004,183,0.8133333333333334,159,157.81827220500008,2025-11-23 12:57:24.823,response,1
001,2,80,dom,city,j,j,0.6001625499998227,189,0.84,160,158.56743110599973,2025-11-23 12:57:25.572,response,1
